,CAS,NAME,SMILE
1093,['498-71-5'],5-(2-hydroxypropan-2-yl)-2-methylcyclohex-2-en-1-ol,CC1=CCC(CC1O)C(C)(C)O
1094,['498-94-2'],piperidine-4-carboxylic acid,C1CNCCC1C(=O)O
1095,['498-95-3'],piperidine-3-carboxylic acid,C1CC(CNC1)C(=O)O
1096,['498-96-4'],"1,2,3,6-tetrahydropyridine-5-carboxylic acid",C1CNCC(=C1)C(=O)O
1097,['499-02-5'],"(1S,2S)-3-methylidenecyclopropane-1,2-dicarboxylic acid",C=C1[C@H]([C@@H]1C(=O)O)C(=O)O
1098,['499-04-7'],"1-methyl-3,6-dihydro-2H-pyridine-5-carboxylic acid",CN1CCC=C(C1)C(=O)O
1099,['499-54-7'],4-methyl-7-propan-2-yloxepan-2-one,CC1CCC(OC(=O)C1)C(C)C
1100,['499-71-8'],None,None
1101,['499-89-8'],"5,5-dimethylcyclohepta-1,3,6-triene-1-carboxylic acid",CC1(C=CC=C(C=C1)C(=O)O)C
1102,['499-97-8'],1-methylidene-4-prop-1-en-2-ylcyclohexane,CC(=C)C1CCC(=C)CC1
1103,['500-02-7'],4-propan-2-ylcyclohex-2-en-1-one,CC(C)C1CCC(=O)C=C1
1104,['500-23-2'],"bicyclo[2.2.2]octa-2,5-diene",C1CC2C=CC1C=C2
1105,['500-24-3'],"bicyclo[2.2.2]octa-2,5,7-triene",C1=CC2C=CC1C=C2
1106,['501-22-4'],2-(3-hydroxyphenyl)ethyl-trimethylazanium;hydroxide,C[N+](C)(C)CCC1=CC(=CC=C1)O.[OH-]
1107,['502-26-1'],5-tetradecyloxolan-2-one,CCCCCCCCCCCCCCC1CCC(=O)O1
1108,['502-37-4'],2-amino-5-[[1-carboxy-2-(2-methylidenecyclopropyl)ethyl]amino]-5-oxopentanoic acid,C=C1CC1CC(C(=O)O)NC(=O)CCC(C(=O)O)N
1109,['502-50-1'],4-oxoheptanedioic acid,C(CC(=O)O)C(=O)CCC(=O)O
1110,['502-52-3'],(3-hexadecanoyloxy-2-hydroxypropyl) hexadecanoate,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)O
1111,['502-65-8'],"(6E,8E,10E,12E,14E,16E,18E,20E,22E,24E,26E)-2,6,10,14,19,23,27,31-octamethyldotriaconta-2,6,8,10,12,14,16,18,20,22,24,26,30-tridecaene",CC(=CCC/C(=C/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C)\C)/C)/C)/C)C
1112,['502-69-2'],"6,10,14-trimethylpentadecan-2-one",CC(C)CCCC(C)CCCC(C)CCCC(=O)C
1113,['502-73-8'],hentriacontan-16-one,CCCCCCCCCCCCCCCC(=O)CCCCCCCCCCCCCCC
1114,['502-97-6'],"1,4-dioxane-2,5-dione",C1C(=O)OCC(=O)O1
1115,['503-27-5'],N-(methylideneamino)methanimine,C=NN=C
1116,['504-02-9'],"cyclohexane-1,3-dione",C1CC(=O)CC(=O)C1
1117,['504-07-4'],"1,3-diazinane-2,4-dione",C1CNC(=O)NC1=O
1118,['504-53-0'],pentatriacontan-18-one,CCCCCCCCCCCCCCCCCC(=O)CCCCCCCCCCCCCCCCC
1119,['504-72-3'],"1,2-oxazolidine",C1CNOC1
1120,['504-75-6'],"4,5-dihydro-1H-imidazole",C1CN=CN1
1121,['504-88-1'],3-nitropropanoic acid,C(C[N+](=O)[O-])C(=O)O
1122,['505-10-2'],3-methylsulfanylpropan-1-ol,CSCCCO
1123,['505-14-6'],thiocyanato thiocyanate,C(#N)SSC#N
1124,['505-18-0'],"2,3,4,5-tetrahydropyridine",C1CCN=CC1
1125,['505-19-1'],diazinane,C1CCNNC1
1126,['505-20-4'],dithiane,C1CCSSC1
1127,['505-23-7'],"1,3-dithiane",C1CSCSC1
1128,['505-32-8'],"3,7,11,15-tetramethylhexadec-1-en-3-ol",CC(C)CCCC(C)CCCC(C)CCCC(C)(C=C)O
1129,['505-47-5'],3-(2-carboxyethylamino)propanoic acid,C(CNCCC(=O)O)C(=O)O
1130,['505-52-2'],tridecanedioic acid,C(CCCCCC(=O)O)CCCCCC(=O)O
1131,['505-54-4'],hexadecanedioic acid,C(CCCCCCCC(=O)O)CCCCCCC(=O)O
1132,['505-56-6'],docosanedioic acid,C(CCCCCCCCCCC(=O)O)CCCCCCCCCC(=O)O
1133,['505-63-5'],dioxepane,C1CCOOCC1
1134,['505-71-5'],N-(2-nitramidoethyl)nitramide,C(CN[N+](=O)[O-])N[N+](=O)[O-]
1135,['505-73-7'],2-(carboxymethyldisulfanyl)acetic acid,C(C(=O)O)SSCC(=O)O
1136,['505-75-9'],"(8E,10E,12E,14R)-heptadeca-8,10,12-trien-4,6-diyne-1,14-diol",CCC[C@H](/C=C/C=C/C=C/C#CC#CCCCO)O
1137,['505-92-0'],None,None
1138,['505-95-3'],12-hydroxydodecanoic acid,C(CCCCCC(=O)O)CCCCCO
1139,['506-13-8'],16-hydroxyhexadecanoic acid,C(CCCCCCCC(=O)O)CCCCCCCO
1140,['506-24-1'],octadec-9-ynoic acid,CCCCCCCCC#CCCCCCCCC(=O)O
1141,['506-31-0'],(E)-icos-9-enoic acid,CCCCCCCCCC/C=C/CCCCCCCC(=O)O
1142,['506-33-2'],(E)-docos-13-enoic acid,CCCCCCCC/C=C/CCCCCCCCCCCC(=O)O
1143,['506-37-6'],(Z)-tetracos-15-enoic acid,CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)O
1144,['506-44-5'],"(9Z,12Z,15Z)-octadeca-9,12,15-trien-1-ol",CC/C=C\C/C=C\C/C=C\CCCCCCCCO
1145,['506-46-7'],hexacosanoic acid,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O
1146,['506-48-9'],octacosanoic acid,CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O
1147,['506-50-3'],triacontanoic acid,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O
1148,['506-52-5'],hexacosan-1-ol,CCCCCCCCCCCCCCCCCCCCCCCCCCO
1149,['506-89-8'],urea;hydrochloride,C(=O)(N)N.Cl
1150,['507-25-5'],tetraiodomethane,C(I)(I)(I)I
1151,['507-42-6'],"2,2,2-tribromoethane-1,1-diol",C(C(Br)(Br)Br)(O)O
1152,['507-68-6'],"2,2,3,3,4,4-hexafluoropentanediamide",C(=O)(C(C(C(C(=O)N)(F)F)(F)F)(F)F)N
1153,['508-02-1'],"(4aS,6aR,6aS,6bR,8aR,10S,12aR,14bS)-10-hydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid",C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O
1154,['508-65-6'],"6,10,19-trimethyl-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosane-10,12,13,14,16,22,23-heptol",CC1CCC2C(C3C(CN2C1)C4CC56C(C4(C(C3O)O)O)C(CC7C5(CCC(C7(O6)O)O)C)O)(C)O
1155,['508-75-8'],"(3S,5S,8R,9S,10S,13R,14S,17R)-5,14-dihydroxy-13-methyl-17-(5-oxo-2H-furan-3-yl)-3-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-2,3,4,6,7,8,9,11,12,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-10-carbaldehyde",C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2CC[C@@]3([C@H]4CC[C@@]5([C@H](CC[C@@]5([C@@H]4CC[C@@]3(C2)O)O)C6=CC(=O)OC6)C)C=O)O)O)O
1156,['508-77-0'],"(3S,5S,8R,9S,10S,13R,14S,17R)-5,14-dihydroxy-3-[(2R,4S,5R,6R)-5-hydroxy-4-methoxy-6-methyloxan-2-yl]oxy-13-methyl-17-(5-oxo-2H-furan-3-yl)-2,3,4,6,7,8,9,11,12,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-10-carbaldehyde",C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2CC[C@@]3([C@H]4CC[C@@]5([C@H](CC[C@@]5([C@@H]4CC[C@@]3(C2)O)O)C6=CC(=O)OC6)C)C=O)OC)O
1157,['509-20-6'],"(1S,2R,3R,4R,5R,6S,7S,8R,9R,13R,14R,16S,17S,18R)-11-ethyl-6,16,18-trimethoxy-13-(methoxymethyl)-11-azahexacyclo[7.7.2.12,5.01,10.03,8.013,17]nonadecane-4,5,7,8,14-pentol",CCN1C[C@@]2([C@@H](C[C@@H]([C@@]34[C@@H]2[C@H]([C@@H](C31)[C@@]5([C@@H]6[C@H]4C[C@@]([C@@H]6O)([C@H]([C@@H]5O)OC)O)O)OC)OC)O)COC
1158,['509-86-4'],"5-(cyclohepten-1-yl)-5-ethyl-1,3-diazinane-2,4,6-trione",CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2
1159,['509-87-5'],"5-ethyl-5-piperidin-1-yl-1,3-diazinane-2,4,6-trione",CCC1(C(=O)NC(=O)NC1=O)N2CCCCC2
1160,['510-20-3'],"2,2-diethylpropanedioic acid",CCC(CC)(C(=O)O)C(=O)O
1161,['510-64-5'],"(8R,9S,10S,13S,14S)-10-(hydroxymethyl)-13-methyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthrene-3,17-dione",C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=CC(=O)CC[C@]34CO
1162,['511-20-6'],"(5R,8R,9S,10S,13R,14S,17R)-17-[(2R,5S)-5,6-dimethylheptan-2-yl]-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthrene",C[C@H](CC[C@H](C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CCCC4)C)C
1163,['511-34-2'],"(1R,2S,3S,4R,5'R,6R,7S,8R,9S,12S,13S,15R,16R,18S)-5',7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosane-6,2'-oxane]-3,15,16-triol",C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)[C@H]([C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@@H]6[C@@]5(C[C@H]([C@@H](C6)O)O)C)C)O)C)OC1
1164,['511-67-1'],"5,5-dibromo-1,3-diazinane-2,4,6-trione",C1(=O)C(C(=O)NC(=O)N1)(Br)Br
1165,['511-70-6'],2-bromo-2-ethylbutanamide,CCC(CC)(C(=O)N)Br
1166,['511-96-6'],"(1R,2S,4S,5'R,6R,7S,8R,9S,12S,13S,15R,16R,18S)-5',7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosane-6,2'-oxane]-15,16-diol",C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@@H]6[C@@]5(C[C@H]([C@@H](C6)O)O)C)C)C)OC1
1167,['512-04-9'],"(1S,2S,4S,5'R,6R,7S,8R,9S,12S,13R,16S)-5',7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-ene-6,2'-oxane]-16-ol",C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O)C)C)C)OC1
1168,['512-12-9'],"5,5-dipropyl-1,3-oxazolidine-2,4-dione",CCCC1(C(=O)NC(=O)O1)CCC
1169,['512-16-3'],2-(1-hydroxycyclohexyl)butanoic acid,CCC(C(=O)O)C1(CCCCC1)O
1170,['512-48-1'],"2,2-diethylpent-4-enamide",CCC(CC)(CC=C)C(=O)N
1171,['512-69-6'],"(2S,3R,4S,5R,6R)-2-[[(2R,3S,4S,5R,6R)-6-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@]3([C@H]([C@@H]([C@H](O3)CO)O)O)CO)O)O)O)O)O)O)O
1172,['512-85-6'],"1-methyl-4-propan-2-yl-2,3-dioxabicyclo[2.2.2]oct-5-ene",CC(C)C12CCC(C=C1)(OO2)C
1173,['513-92-8'],"1,1,2,2-tetraiodoethene",C(=C(I)I)(I)I
1174,['513-96-2'],"3,3,3-trichloro-2-hydroxypropanenitrile",C(#N)C(C(Cl)(Cl)Cl)O
1175,['514-14-7'],"2,7,7-trimethylbicyclo[2.2.1]hept-2-ene",CC1=CC2CCC1C2(C)C
1176,['514-51-2'],"(1R,5S,8R)-1,5,11,11-tetramethyltricyclo[6.2.1.02,6]undec-2(6)-ene",C[C@H]1CCC2=C1C[C@H]3CC[C@@]2(C3(C)C)C
1177,['514-61-4'],"(8R,9S,10R,13S,14S,17S)-17-hydroxy-13,17-dimethyl-1,2,6,7,8,9,10,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-one",C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CCC4=CC(=O)CC[C@H]34
1178,['514-78-3'],"2,4,4-trimethyl-3-[(1E,3E,5E,7E,9E,11E,13E,15E,17E)-3,7,12,16-tetramethyl-18-(2,6,6-trimethyl-3-oxocyclohexen-1-yl)octadeca-1,3,5,7,9,11,13,15,17-nonaenyl]cyclohex-2-en-1-one",CC1=C(C(CCC1=O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(C(=O)CCC2(C)C)C)\C)\C)/C)/C
1179,['514-92-1'],"(2E,4E,6E,8E,10E,12E,14E,16E,18E,20E,22E,24E)-2,6,10,14,19,23-hexamethyl-25-(2,6,6-trimethylcyclohexen-1-yl)pentacosa-2,4,6,8,10,12,14,16,18,20,22,24-dodecaenoic acid",CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C=C(\C)/C(=O)O)/C)/C
1180,['514-94-3'],"1,5,5,6-tetramethylcyclohexa-1,3-diene",CC1C(=CC=CC1(C)C)C
1181,['514-96-5'],"1,2,6,6-tetramethylcyclohexa-1,3-diene",CC1=C(C(CC=C1)(C)C)C
1182,['515-03-7'],"(1R,2R,4aS,8aS)-1-[(3R)-3-hydroxy-3-methylpent-4-enyl]-2,5,5,8a-tetramethyl-3,4,4a,6,7,8-hexahydro-1H-naphthalen-2-ol",C[C@]12CCCC([C@@H]1CC[C@@]([C@@H]2CC[C@](C)(C=C)O)(C)O)(C)C
1183,['515-81-1'],2-cyclobutylbut-3-yn-2-ol,CC(C#C)(C1CCC1)O
1184,['515-82-2'],"N-(2,2,2-trichloro-1-hydroxyethyl)formamide",C(=O)NC(C(Cl)(Cl)Cl)O
1185,['515-93-5'],"2-aminobutane-1,3-diol",CC(C(CO)N)O
1186,['515-94-6'],"2,3-diaminopropanoic acid",C(C(C(=O)O)N)N
1187,['515-96-8'],2-hydrazinyl-2-oxoacetamide,C(=O)(C(=O)NN)N
1188,['516-05-2'],2-methylpropanedioic acid,CC(C(=O)O)C(=O)O
1189,['516-06-3'],2-amino-3-methylbutanoic acid,CC(C)C(C(=O)O)N
1190,['516-12-1'],"1-iodopyrrolidine-2,5-dione",C1CC(=O)N(C1=O)I
1191,['516-38-1'],"(3R,5R,8S,9S,10S,11S,13S,14S,17R)-17-[(1S)-1,2-dihydroxyethyl]-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,14,15,16-tetradecahydrocyclopenta[a]phenanthrene-3,11,17-triol",C[C@]12CC[C@H](C[C@H]1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4([C@H](CO)O)O)C)O)O
1192,['516-54-1'],"1-[(3R,5S,8R,9S,10S,13S,14S,17S)-3-hydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]ethanone",CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C
1193,['516-55-2'],"1-[(3S,5S,8R,9S,10S,13S,14S,17S)-3-hydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]ethanone",CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C
1194,['516-58-5'],"(5S,8R,9S,10S,13S,14S,17S)-17-[(1R)-1-hydroxyethyl]-10,13-dimethyl-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-one",C[C@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CCC(=O)C4)C)C)O
1195,['516-85-8'],"(3S,10S,13R,14R,17R)-17-[(E,2R,5R)-5,6-dimethylhept-3-en-2-yl]-10,13-dimethyl-2,3,4,12,14,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-3-ol",C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC=C3C2=CC=C4[C@@]3(CC[C@@H](C4)O)C)C
1196,['516-91-6'],"(3S,8S,9S,10R,13R,14S,17R)-3-bromo-10,13-dimethyl-17-[(2R)-6-methylheptan-2-yl]-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene",C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)Br)C)C
1197,['516-95-0'],"(3R,5S,8R,9S,10S,13R,14S,17R)-10,13-dimethyl-17-[(2R)-6-methylheptan-2-yl]-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-ol",C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C
1198,['518-75-2'],"(3R,4S)-6-hydroxy-3,4,5-trimethyl-8-oxo-3,4-dihydroisochromene-7-carboxylic acid",C[C@@H]1[C@H](OC=C2C1=C(C(=C(C2=O)C(=O)O)O)C)C
1199,['519-02-8'],"(1R,2R,9S,17S)-7,13-diazatetracyclo[7.7.1.02,7.013,17]heptadecan-6-one",C1C[C@@H]2[C@H]3CCCN4[C@H]3[C@@H](CCC4)CN2C(=O)C1
1200,['519-61-9'],"13-azatricyclo[7.3.1.05,13]trideca-1(12),2,4,6,8,10-hexaene",C1=CC2=CC=CC3=CC=CC(=C1)N23
1201,['520-59-2'],"(1R,4E,7S,17R)-4-ethylidene-7-hydroxy-7-methyl-6-methylidene-2,9-dioxa-14-azatricyclo[9.5.1.014,17]heptadec-11-ene-3,8-dione",C/C=C/1\CC(=C)[C@](C(=O)OCC2=CCN3[C@H]2[C@@H](CC3)OC1=O)(C)O
1202,['520-62-7'],"7-(hydroxymethyl)-2,3,5,6,7,8-hexahydro-1H-pyrrolizin-1-ol",C1CN2CCC(C2C1CO)O
1203,['520-65-0'],"(1R,4Z,6R,7R,11S,12S,17R)-4-ethylidene-7,12-dihydroxy-6,7-dimethyl-2,9-dioxa-14-azatricyclo[9.5.1.014,17]heptadecane-3,8-dione",C/C=C\1/C[C@H]([C@@](C(=O)OC[C@H]2[C@@H](CN3[C@H]2[C@@H](CC3)OC1=O)O)(C)O)C
1204,['520-68-3'],"[(7R,8R)-7-[(Z)-2-methylbut-2-enoyl]oxy-5,6,7,8-tetrahydro-3H-pyrrolizin-1-yl]methyl (2R)-2,3-dihydroxy-2-[(1S)-1-hydroxyethyl]-3-methylbutanoate",C/C=C(/C)\C(=O)O[C@@H]1CCN2[C@@H]1C(=CC2)COC(=O)[C@@]([C@H](C)O)(C(C)(C)O)O
1205,['520-84-3'],"(2R,8S,9S,10R,11S,13S,14S,17R)-2,11,17-trihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one",C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)[C@@H](C[C@]34C)O)O
1206,['520-85-4'],"(6S,8R,9S,10R,13S,14S,17R)-17-acetyl-17-hydroxy-6,10,13-trimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one",C[C@H]1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)O)C)[C@@]4(C1=CC(=O)CC4)C
1207,['521-03-9'],"(3S,5S,9R,10S,13R,14R,17R)-17-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-10,13-dimethyl-2,3,4,5,6,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3C2=CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C
1208,['521-04-0'],"(3S,9S,10R,13R,14R,17R)-17-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-10,13-dimethyl-2,3,4,9,11,12,14,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-3-ol",CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3C2=CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C
1209,['521-10-8'],"(3S,8R,9S,10R,13S,14S,17S)-10,13,17-trimethyl-1,2,3,4,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthrene-3,17-diol",C[C@]12CC[C@@H](CC1=CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C)O
1210,['521-12-0'],"[(2R,5S,8R,9S,10S,13S,14S,17S)-2,10,13-trimethyl-3-oxo-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl] propanoate",CCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(C[C@H](C(=O)C4)C)C)C
1211,['521-13-1'],"[(3S,8S,9S,10R,13R,14S,17R)-10,13-dimethyl-17-[(2R)-6-methylheptan-2-yl]-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl] butanoate",CCCC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1)CC[C@@H]4[C@H](C)CCCC(C)C)C)C
1212,['521-18-6'],"(5S,8R,9S,10S,13S,14S,17S)-17-hydroxy-10,13-dimethyl-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-one",C[C@]12CCC(=O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C
1213,['522-33-8'],"1,7,13-triazatetracyclo[12.4.0.02,7.08,13]octadecane",C1CCN2C3CCCCN3C4CCCCN4C2C1
1214,['523-86-4'],"4-[2-hydroxy-2-(5-hydroxy-3,5-dimethyl-2-oxocyclohexyl)ethyl]piperidine-2,6-dione",CC1CC(CC(C1=O)C(CC2CC(=O)NC(=O)C2)O)(C)O
1215,['526-62-5'],"2,5-bis(aziridin-1-yl)cyclohexa-2,5-diene-1,4-dione",C1CN1C2=CC(=O)C(=CC2=O)N3CC3
1216,['526-78-3'],"2,3-dibromobutanedioic acid",C(C(C(=O)O)Br)(C(=O)O)Br
1217,['526-84-1'],"(Z)-2,3-dihydroxybut-2-enedioic acid",C(=C(\C(=O)O)/O)(\C(=O)O)/O
1218,['526-86-3'],"2,3-dimethylcyclohexa-2,5-diene-1,4-dione",CC1=C(C(=O)C=CC1=O)C
1219,['526-87-4'],"(1S,2R,3S,4R)-cyclohex-5-ene-1,2,3,4-tetrol",C1=C[C@@H]([C@H]([C@H]([C@@H]1O)O)O)O
1220,['526-95-4'],"(2R,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexanoic acid",C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O
1221,['526-99-8'],"(2S,3R,4S,5R)-2,3,4,5-tetrahydroxyhexanedioic acid",[C@@H]([C@@H]([C@H](C(=O)O)O)O)([C@@H](C(=O)O)O)O
1222,['527-17-3'],"2,3,5,6-tetramethylcyclohexa-2,5-diene-1,4-dione",CC1=C(C(=O)C(=C(C1=O)C)C)C
1223,['527-21-9'],"2,3,5,6-tetrafluorocyclohexa-2,5-diene-1,4-dione",C1(=C(C(=O)C(=C(C1=O)F)F)F)F
1224,['527-61-7'],"2,6-dimethylcyclohexa-2,5-diene-1,4-dione",CC1=CC(=O)C=C(C1=O)C
1225,['527-89-9'],2-hydroxybenzenecarbodithioic acid,C1=CC=C(C(=C1)C(=S)S)O
1226,['528-50-7'],"(2R,3S,4S,5R,6S)-2-(hydroxymethyl)-6-[(2R,3S,4R,5R,6R)-4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxyoxane-3,4,5-triol",C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O
1227,['528-81-4'],"(2R)-3,4-dihydroxy-2-[(1S)-1-hydroxyethyl]-2H-furan-5-one",C[C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O
1228,['528-92-7'],N-carbamoyl-2-propan-2-ylpent-4-enamide,CC(C)C(CC=C)C(=O)NC(=O)N
1229,['529-01-1'],3-methyl-6-prop-1-en-2-ylcyclohex-2-en-1-one,CC1=CC(=O)C(CC1)C(=C)C
1230,['530-55-2'],"2,6-dimethoxycyclohexa-2,5-diene-1,4-dione",COC1=CC(=O)C=C(C1=O)OC
1231,['530-62-1'],di(imidazol-1-yl)methanone,C1=CN(C=N1)C(=O)N2C=CN=C2
1232,['533-49-3'],"(2S,3S)-2,3,4-trihydroxybutanal",C([C@@H]([C@@H](C=O)O)O)O
1233,['533-60-8'],2-hydroxycyclohexan-1-one,C1CCC(=O)C(C1)O
1234,['533-67-5'],"(3S,4R)-3,4,5-trihydroxypentanal",C(C=O)[C@@H]([C@@H](CO)O)O
1235,['533-87-9'],"(9R,10S)-9,10,16-trihydroxyhexadecanoic acid",C(CCC[C@H]([C@H](CCCCCCO)O)O)CCCC(=O)O
1236,['534-03-2'],"2-aminopropane-1,3-diol",C(C(CO)N)O
1237,['534-76-9'],N-[1-amino-13-(diaminomethylideneamino)-5-hydroxytridecan-4-yl]-9-(diaminomethylideneamino)nonanamide,C(CCCCN=C(N)N)CCCC(C(CCCN)NC(=O)CCCCCCCCN=C(N)N)O
1238,['535-17-1'],2-acetyloxypropanoic acid,CC(C(=O)O)OC(=O)C
1239,['535-75-1'],piperidine-2-carboxylic acid,C1CCNC(C1)C(=O)O
1240,['537-32-6'],"2,3-bis(2-hydroxypropanoyloxy)propyl 2-hydroxypropanoate",CC(C(=O)OCC(COC(=O)C(C)O)OC(=O)C(C)O)O
